3
v,110
347.06219482421875,475.7190246582031
-751.663330078125,433.9371643066406
-1859.340576171875,297.3349609375
-2962.63232421875,67.21832275390625
-4048.201904296875,-255.10699462890625
-5102.71240234375,-668.335205078125
-6112.80224609375,-1171.1282958984375
-7065.01318359375,-1762.017822265625
-7945.86181640625,-2439.502685546875
-8741.8662109375,-3202.0830078125
-9439.5419921875,-4048.258056640625
-9845.578125,-4668.27001953125
-10223.0791015625,-5371.85791015625
-10554.0517578125,-6137.1259765625
-10820.5078125,-6942.181640625
-11004.45703125,-7765.12841796875
-11059.9384765625,-8187.89013671875
-11085.0068359375,-8613.369140625
-11076.0634765625,-9034.8603515625
-11029.5126953125,-9445.6572265625
-10941.755859375,-9839.0537109375
-10809.19140625,-10208.3173828125
-10628.1943359375,-10546.609375
-10395.12890625,-10847.0615234375
-10106.3671875,-11102.8125
-9758.2724609375,-11306.9951171875
-9457.0,-11431.3486328125
-9175.890625,-11514.4765625
-8912.7001953125,-11556.5859375
-8665.18359375,-11557.880859375
-8431.0986328125,-11518.56640625
-8208.220703125,-11438.8671875
-7994.40380859375,-11319.05859375
-7787.52490234375,-11159.4345703125
-7585.4580078125,-10960.287109375
-7386.0791015625,-10721.908203125
-7065.72607421875,-10270.728515625
-6725.6708984375,-9744.9443359375
-6338.6171875,-9142.0205078125
-5877.26806640625,-8459.4189453125
-5314.32861328125,-7694.6044921875
-5077.99560546875,-7431.4375
-4807.34814453125,-7205.0859375
-4506.736328125,-7014.19580078125
-4180.5087890625,-6857.4150390625
-3833.01416015625,-6733.390625
-3468.6416015625,-6640.7978515625
-3091.93701171875,-6578.435546875
-2707.48681640625,-6545.1298828125
-2319.87646484375,-6539.70849609375
-1933.6925048828125,-6560.99853515625
-1556.6578369140625,-6609.4931640625
-1197.0662841796875,-6682.0947265625
-860.3564453125,-6772.2412109375
-551.9669189453125,-6873.3701171875
-277.3361511230469,-6978.91748046875
116.68814849853516,-7248.8447265625
372.9440002441406,-7623.28125
555.5,-8048.46728515625
728.4246215820312,-8470.642578125
955.786376953125,-8836.046875
1115.513916015625,-8995.33984375
1294.7900390625,-9128.9501953125
1489.0377197265625,-9235.416015625
1693.6802978515625,-9313.2734375
1904.140625,-9361.0576171875
1878.95166015625,-9399.888671875
1858.612548828125,-9442.03125
1843.552734375,-9486.9599609375
1834.20166015625,-9534.150390625
1830.9893798828125,-9583.078125
1849.9124755859375,-9700.271484375
1902.59765625,-9802.0830078125
1982.9197998046875,-9882.388671875
2084.752685546875,-9935.0625
2201.97119140625,-9953.9814453125
2319.189453125,-9935.0615234375
2421.0224609375,-9882.38671875
2501.3447265625,-9802.0810546875
2554.030029296875,-9700.2705078125
2572.952880859375,-9583.078125
2568.617431640625,-9528.3017578125
2556.1845703125,-9476.0908203125
2536.514404296875,-9426.9755859375
2510.466796875,-9381.4892578125
2478.9013671875,-9340.162109375
2899.447021484375,-9207.53515625
3289.45458984375,-8993.62109375
3652.590087890625,-8711.7646484375
3992.519775390625,-8375.3095703125
